id	feature	name
mergedvip:0002004	COL6A3	merged_EBV
mergedvip:0002004	COMT	merged_EBV
mergedvip:0002004	COPB1	merged_EBV
mergedvip:0002004	COPE	merged_EBV
mergedvip:0002004	COX20	merged_EBV
mergedvip:0002004	CPT1A	merged_EBV
mergedvip:0002004	CR1	merged_EBV
mergedvip:0002004	CR2	merged_EBV
mergedvip:0002004	CRIM1	merged_EBV
mergedvip:0002004	CRTC1	merged_EBV
mergedvip:0002004	CRTC2	merged_EBV
mergedvip:0002004	CRYBG3	merged_EBV
mergedvip:0002004	CSE1L	merged_EBV
mergedvip:0002004	CSF1	merged_EBV
mergedvip:0002004	CSK	merged_EBV
mergedvip:0002004	CSPG4	merged_EBV
mergedvip:0002004	CSRP2	merged_EBV
mergedvip:0002004	CTNNA1	merged_EBV
mergedvip:0002004	CTPS1	merged_EBV
mergedvip:0002004	CUBN	merged_EBV
mergedvip:0002004	CYB5R3	merged_EBV
mergedvip:0002004	CYBRD1	merged_EBV
mergedvip:0002004	DARS	merged_EBV
mergedvip:0002004	DDOST	merged_EBV
mergedvip:0002004	DDR2	merged_EBV
mergedvip:0002004	DDX20	merged_EBV
mergedvip:0002004	DHCR24	merged_EBV
mergedvip:0002004	DHRS7	merged_EBV
mergedvip:0002004	DNAH1	merged_EBV
mergedvip:0002004	DNAJB1	merged_EBV
mergedvip:0002004	DNAJB12	merged_EBV
mergedvip:0002004	DNAJB2	merged_EBV
mergedvip:0002004	DNAJB4	merged_EBV
mergedvip:0002004	DNAJB5	merged_EBV
mergedvip:0002004	DNAJC13	merged_EBV
mergedvip:0002004	DNAJC16	merged_EBV
mergedvip:0002004	DNAJC7	merged_EBV
mergedvip:0002004	DOCK9	merged_EBV
mergedvip:0002004	DPM1	merged_EBV
mergedvip:0002004	DPM2	merged_EBV
mergedvip:0002004	DPP7	merged_EBV
mergedvip:0002004	DPY19L1	merged_EBV
mergedvip:0002004	DYNC1H1	merged_EBV
mergedvip:0002004	E2F1	merged_EBV
mergedvip:0002004	EBNA1BP2	merged_EBV
mergedvip:0002004	ECE1	merged_EBV
mergedvip:0002004	EFEMP2	merged_EBV
mergedvip:0002004	EHD2	merged_EBV
mergedvip:0002004	EHMT1	merged_EBV
mergedvip:0002004	EI24	merged_EBV
mergedvip:0002004	EMP1	merged_EBV
mergedvip:0002004	ENG	merged_EBV
mergedvip:0002004	ENPP1	merged_EBV
mergedvip:0002004	ERGIC1	merged_EBV
mergedvip:0002004	ERGIC3	merged_EBV
mergedvip:0002004	ERLIN2	merged_EBV
mergedvip:0002004	ESRRA	merged_EBV
mergedvip:0002004	ESYT1	merged_EBV
mergedvip:0002004	EVA1A	merged_EBV
mergedvip:0002004	EVA1B	merged_EBV
mergedvip:0002004	F2R	merged_EBV
mergedvip:0002004	FA2H	merged_EBV
mergedvip:0002004	FAF2	merged_EBV
mergedvip:0002004	FAM192A	merged_EBV
mergedvip:0002004	FAM69A	merged_EBV
mergedvip:0002004	FARP1	merged_EBV
mergedvip:0002004	FARSA	merged_EBV
mergedvip:0002004	FAT1	merged_EBV
mergedvip:0002004	FGD4	merged_EBV
mergedvip:0002004	FILIP1L	merged_EBV
mergedvip:0002004	FKBP15	merged_EBV
mergedvip:0002004	FKBP9	merged_EBV
mergedvip:0002004	FNDC3B	merged_EBV
mergedvip:0002004	FOXF1	merged_EBV
mergedvip:0002004	FZD6	merged_EBV
mergedvip:0002004	GALNT5	merged_EBV
mergedvip:0002004	GBAS	merged_EBV
mergedvip:0002004	GCN1	merged_EBV
mergedvip:0002004	GET4	merged_EBV
mergedvip:0002004	GFPT1	merged_EBV
mergedvip:0002004	GGCX	merged_EBV
mergedvip:0002004	GGT7	merged_EBV
mergedvip:0002004	GIF	merged_EBV
mergedvip:0002004	GJA1	merged_EBV
mergedvip:0002004	GLG1	merged_EBV
mergedvip:0002004	GLIPR1	merged_EBV
mergedvip:0002004	GLIPR2	merged_EBV
mergedvip:0002004	GLUD1	merged_EBV
mergedvip:0002004	GNG2	merged_EBV
mergedvip:0002004	GNPTAB	merged_EBV
mergedvip:0002004	GNPTG	merged_EBV
mergedvip:0002004	GNS	merged_EBV
mergedvip:0002004	GPAT4	merged_EBV
mergedvip:0002004	GPD2	merged_EBV
mergedvip:0002004	GREM1	merged_EBV
mergedvip:0002004	GRPEL1	merged_EBV
mergedvip:0002004	GTF2H1	merged_EBV
mergedvip:0002004	H1FX	merged_EBV
mergedvip:0002004	HDAC4	merged_EBV
mergedvip:0002004	HDLBP	merged_EBV
mergedvip:0002004	HIST1H1D	merged_EBV
mergedvip:0002004	HIST2H2BF	merged_EBV
mergedvip:0002004	HM13	merged_EBV
mergedvip:0002004	HMGA2	merged_EBV
mergedvip:0002004	HMOX2	merged_EBV
mergedvip:0002004	HNRNPA0	merged_EBV
mergedvip:0002004	HNRNPAB	merged_EBV
mergedvip:0002004	HNRNPCL1	merged_EBV
mergedvip:0002004	HNRNPD	merged_EBV
mergedvip:0002004	HNRNPR	merged_EBV
mergedvip:0002004	HNRNPU	merged_EBV
mergedvip:0002004	HP1BP3	merged_EBV
mergedvip:0002004	HPS6	merged_EBV
mergedvip:0002004	HSDL1	merged_EBV
mergedvip:0002004	HSP90AA1	merged_EBV
mergedvip:0002004	HSPA8	merged_EBV
mergedvip:0002004	HSPB8	merged_EBV
mergedvip:0002004	HTT	merged_EBV
mergedvip:0002004	IARS	merged_EBV
mergedvip:0002004	ICMT	merged_EBV
mergedvip:0002004	ID1	merged_EBV
mergedvip:0002004	IDH3A	merged_EBV
mergedvip:0002004	IDH3B	merged_EBV
mergedvip:0002004	IFITM1	merged_EBV
mergedvip:0002004	IFNGR1	merged_EBV
mergedvip:0002004	IGF2BP2	merged_EBV
mergedvip:0002004	IGF2BP3	merged_EBV
mergedvip:0002004	IGF2R	merged_EBV
mergedvip:0002004	IGFBP4	merged_EBV
mergedvip:0002004	IKBIP	merged_EBV
mergedvip:0002004	IKZF1	merged_EBV
mergedvip:0002004	IMMT	merged_EBV
mergedvip:0002004	INF2	merged_EBV
mergedvip:0002004	ING4	merged_EBV
mergedvip:0002004	ING5	merged_EBV
mergedvip:0002004	IPO9	merged_EBV
mergedvip:0002004	IQGAP2	merged_EBV
mergedvip:0002004	IRF1	merged_EBV
mergedvip:0002004	IRF2	merged_EBV
mergedvip:0002004	IRF7	merged_EBV
mergedvip:0002004	ITCH	merged_EBV
mergedvip:0002004	ITFG1	merged_EBV
mergedvip:0002004	ITIH3	merged_EBV
mergedvip:0002004	ITM2C	merged_EBV
mergedvip:0002004	ITSN1	merged_EBV
mergedvip:0002004	IWS1	merged_EBV
mergedvip:0002004	JAK3	merged_EBV
mergedvip:0002004	JDP2	merged_EBV
mergedvip:0002004	KANK2	merged_EBV
mergedvip:0002004	KCNH6	merged_EBV
mergedvip:0002004	KCTD12	merged_EBV
mergedvip:0002004	KDM1A	merged_EBV
mergedvip:0002004	KDSR	merged_EBV
mergedvip:0002004	KIAA1462	merged_EBV
mergedvip:0002004	KIDINS220	merged_EBV
mergedvip:0002004	KIF1B	merged_EBV
mergedvip:0002004	KIRREL	merged_EBV
mergedvip:0002004	LAMA3	merged_EBV
mergedvip:0002004	LAMC1	merged_EBV
mergedvip:0002004	LAMTOR1	merged_EBV
mergedvip:0002004	LAPTM4A	merged_EBV
mergedvip:0002004	LAYN	merged_EBV
mergedvip:0002004	LDHA	merged_EBV
mergedvip:0002004	LDHB	merged_EBV
mergedvip:0002004	LEMD3	merged_EBV
mergedvip:0002004	LGALS3BP	merged_EBV
mergedvip:0002004	LIFR	merged_EBV
mergedvip:0002004	LLGL1	merged_EBV
mergedvip:0002004	LMO7	merged_EBV
mergedvip:0002004	LMOD1	merged_EBV
mergedvip:0002004	LOX	merged_EBV
mergedvip:0002004	LPP	merged_EBV
mergedvip:0002004	LRP10	merged_EBV
mergedvip:0002004	LRP12	merged_EBV
mergedvip:0002004	MALL	merged_EBV
mergedvip:0002004	MAP2K3	merged_EBV
mergedvip:0002004	MAP7D1	merged_EBV
mergedvip:0002004	MARCKSL1	merged_EBV
mergedvip:0002004	MARS	merged_EBV
mergedvip:0002004	MAX	merged_EBV
mergedvip:0002004	MBOAT7	merged_EBV
mergedvip:0002004	MDM2	merged_EBV
mergedvip:0002004	MEF2B	merged_EBV
mergedvip:0002004	MEF2D	merged_EBV
mergedvip:0002004	MFSD10	merged_EBV
mergedvip:0002004	MGARP	merged_EBV
mergedvip:0002004	MGST1	merged_EBV
mergedvip:0002004	MICAL2	merged_EBV
mergedvip:0002004	MLF2	merged_EBV
mergedvip:0002004	MMP14	merged_EBV
mergedvip:0002004	MON2	merged_EBV
mergedvip:0002004	MPZL1	merged_EBV
mergedvip:0002004	MRC2	merged_EBV
mergedvip:0002004	MRGPRF	merged_EBV
mergedvip:0002004	MRPS22	merged_EBV
mergedvip:0002004	MTCH2	merged_EBV
mergedvip:0002004	MTCL1	merged_EBV
mergedvip:0002004	MTHFD1L	merged_EBV
mergedvip:0002004	MYH2	merged_EBV
mergedvip:0002004	MYLK	merged_EBV
mergedvip:0002004	MYO9B	merged_EBV
mergedvip:0002004	MYOF	merged_EBV
mergedvip:0002004	NAGK	merged_EBV
mergedvip:0002004	NAV1	merged_EBV
mergedvip:0002004	NCEH1	merged_EBV
mergedvip:0002004	NCKAP5L	merged_EBV
mergedvip:0002004	NDE1	merged_EBV
mergedvip:0002004	NDEL1	merged_EBV
mergedvip:0002004	NDFIP1	merged_EBV
mergedvip:0002004	NDUFA4	merged_EBV
mergedvip:0002004	NEDD4L	merged_EBV
mergedvip:0002004	NIPSNAP1	merged_EBV
mergedvip:0002004	NISCH	merged_EBV
mergedvip:0002004	NME1-NME2	merged_EBV
mergedvip:0002004	NME3	merged_EBV
mergedvip:0002004	NOP56	merged_EBV
mergedvip:0002004	NPC2	merged_EBV
