id	feature	name
siv_modules:29	TMCO1	yellow
siv_modules:29	TP53BP1	yellow
siv_modules:29	TRAF3IP3	yellow
siv_modules:29	TREML1	yellow
siv_modules:29	TRIM68	yellow
siv_modules:29	TRIP11	yellow
siv_modules:29	TTC21B	yellow
siv_modules:29	UBE2L3	yellow
siv_modules:29	UBE4A	yellow
siv_modules:29	VPS35	yellow
siv_modules:29	WDR6	yellow
siv_modules:29	ZBTB1	yellow
siv_modules:29	ZC3H10	yellow
siv_modules:29	ZDHHC16	yellow
siv_modules:29	ZFP64	yellow
siv_modules:29	ZFP90	yellow
siv_modules:29	ZMYM6	yellow
siv_modules:29	ZNF133	yellow
siv_modules:29	ZNF146	yellow
siv_modules:29	ZNF189	yellow
siv_modules:29	ZNF217	yellow
siv_modules:29	ZNF226	yellow
siv_modules:29	ZNF649	yellow
siv_modules:29	ZNF8	yellow
siv_modules:29	ZSWIM3	yellow
siv_modules:30	ADNP	tan
siv_modules:30	AMIGO2	tan
siv_modules:30	ANKH	tan
siv_modules:30	ARCN1	tan
siv_modules:30	ARHGAP25	tan
siv_modules:30	ATP13A3	tan
siv_modules:30	ATP9A	tan
siv_modules:30	ATR	tan
siv_modules:30	BAHD1	tan
siv_modules:30	BAZ1B	tan
siv_modules:30	CACNB4	tan
siv_modules:30	CBFB	tan
siv_modules:30	CENPJ	tan
siv_modules:30	COPS5	tan
siv_modules:30	CSE1L	tan
siv_modules:30	CSNK1E	tan
siv_modules:30	DACT2	tan
siv_modules:30	DNAJC19	tan
siv_modules:30	EFNA1	tan
siv_modules:30	EPRS	tan
siv_modules:30	ESRRB	tan
siv_modules:30	FGFR2	tan
siv_modules:30	FXR1	tan
siv_modules:30	GEMIN5	tan
siv_modules:30	HBE1	tan
siv_modules:30	HELZ	tan
siv_modules:30	HERC4	tan
siv_modules:30	HMGCL	tan
siv_modules:30	HPX	tan
siv_modules:30	HYLS1	tan
siv_modules:30	IARS2	tan
siv_modules:30	KIN	tan
siv_modules:30	KLHL7	tan
siv_modules:30	LBH	tan
siv_modules:30	LIN9	tan
siv_modules:30	LRRCC1	tan
siv_modules:30	MAP2K4	tan
siv_modules:30	MFN2	tan
siv_modules:30	MRPL19	tan
siv_modules:30	NBR1	tan
siv_modules:30	NCAM1	tan
siv_modules:30	NCKIPSD	tan
siv_modules:30	NF2	tan
siv_modules:30	PANK1	tan
siv_modules:30	PDCD10	tan
siv_modules:30	PHF14	tan
siv_modules:30	PMS1	tan
siv_modules:30	PPA1	tan
